Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 903 |  68180077106 | AMLOD-VALSA-HCTZ 5-160-12.5        |     30 |      0 |   99.7
 904 |  31722020190 | FOSINOPRIL 20 MG TAB               |     28 |      0 |  99.71
 905 |  50580056340 | MOTRIN PM CAPLET                   |     28 |      0 |  99.71
 906 |  68682070730 | DILTIAZEM ER 300 MG TAB *DN        |     28 |      0 |  99.71
 907 |  74312000530 | B-COMPLEX  TIME RELEASE            |     28 |      0 |  99.72
 908 |  64764080530 | ROZEREM 8 MG  *DNC*TAB             |     28 |      0 |  99.72
 909 |  63824007236 | MUCINEX DM MAX 1200/60*DNC*        |     28 |      0 |  99.73
 910 |  00781224801 | DICLOXACILLIN 250 MG CAP           |     28 |      0 |  99.73
 911 |  00832049711 | TRIFLUOPERAZINE 10 MG TAB          |     28 |      0 |  99.74
 912 |  62332002531 | THEOPHYLLINE 300MG*DNC* SA         |     28 |      0 |  99.74
 913 |  00378363501 | CETIRIZINE  5MG TABLET             |     28 |      0 |  99.74
 914 |  59762672201 | AMLODIPINE-ATORVAST 5-40 MG        |     28 |      0 |  99.75
 915 |  00310197030 | MOVANTIK 25 MG TABLET              |     28 |      0 |  99.75
 916 |  64980015101 | AMILORIDE HCL 5MG TAB              |     28 |      0 |  99.76
 917 |  60258018601 | POLY-IRON150 FORTE                 |     28 |      0 |  99.76
 918 |  65862058601 | AMLODIPINE-BENAZ 10/20 CAP         |     28 |      0 |  99.77
 919 |  00172208960 | HCTZ 50 MG TAB                     |     28 |      0 |  99.77
 920 |  29300012701 | BISOPROLOL 10 MG TAB               |     28 |      0 |  99.77
 921 |  37000045504 | PRILOSEC OTC 20 MG TABLET          |     28 |      0 |  99.78
 922 |  68001000300 | NITROFURANTOIN MCR 100MG*DN        |     28 |      0 |  99.78
 923 |  00904420352 | SELENIUM 200 MCG TABLET            |     28 |      0 |  99.79
 924 |  60505005501 | SELEGILINE HCL 5 MG CAP            |     28 |      0 |  99.79
 925 |  00378008001 | INDAPAMIDE 2.5 MG TABLET           |     28 |      0 |   99.8
 926 |  55513007430 | SENSIPAR 60 MG*DNC* TAB            |     28 |      0 |   99.8
 927 |  57237004105 | PENICILLIN VK 500 MG TAB           |     28 |      0 |   99.8
 928 |  36652068962 | Z-BEC TABLET                       |     28 |      0 |  99.81
 929 |  00781593631 | CANDESARTAN CILEXETIL 4 MG         |     28 |      0 |  99.81
 930 |  00378004201 | PERPHEN-AMITRIP 4 MG-10 MG         |     28 |      0 |  99.82
 931 |  00378222201 | NISOLDIPINE ER 20MG*DNC*TAB        |     28 |      0 |  99.82
 932 |  10542001210 | DIALYVITE 1000 W/ZINC TAB          |     28 |      0 |  99.83
 933 |  51991002206 | DHEA 25 MG TABLET                  |     28 |      0 |  99.83
 934 |  00781578031 | ROPINIROLE HCL ER 2 MG*DNC*        |     28 |      0 |  99.83
 935 |  53489032901 | SPIRONOLACTONE 100 MG TAB          |     28 |      0 |  99.84
 936 |  68040061116 | FOSTEUM PLUS CAPS                  |     28 |      0 |  99.84
 937 |  00591052801 | ESTRADIOL 0.5 MG TABLET            |     28 |      0 |  99.85
 938 |  00591048701 | ESTRADIOL 1MG TABLET               |     28 |      0 |  99.85
 939 |  42192033001 | NP THYROID 60 MG TABLET            |     28 |      0 |  99.86
 940 |  74312013321 | FLAXSEED OIL 1200MG CAP            |     28 |      0 |  99.86
 941 |  00904268760 | L-LYSINE 500 MG TABLET             |     28 |      0 |  99.86
 942 |  66869040490 | LIVALO 4 MG TAB                    |     28 |      0 |  99.87
 943 |  64980014703 | RISAQUAD CAPSULES                  |     28 |      0 |  99.87
 944 |  62037070090 | TAZTIA XT 360 MG CAP               |     28 |      0 |  99.88
 945 |  00781118101 | NADOLOL 20MG TAB                   |     28 |      0 |  99.88
 946 |  52544027928 | LEVORA 0.15/30 MG TABLET           |     28 |      0 |  99.89
 947 |  65862066430 | ARIPIPRAZOLE 15 MG TAB             |     28 |      0 |  99.89
 948 |  00228253010 | NIFEDIPine 20 MG *DNC*CAP          |     28 |      0 |  99.89
 949 |  35573030230 | UROLET MB 81.6-.12MG TAB           |     28 |      0 |   99.9
 950 |  62175048737 | VERAPAMIL ER PM 300MG*DNC*         |     28 |      0 |   99.9
 951 |  49884082801 | METOPROLOL SUC 200MG*DNC*          |     28 |      0 |  99.91
 952 |  16500007410 | ONE A DAY WOMEN'S TABLET           |     28 |      0 |  99.91
 953 |  68462023501 | FELODIPINE ER 10 MG *DNC*TA        |     28 |      0 |  99.92
 954 |  00555007101 | ISONIAZID 300 MG TAB               |     28 |      0 |  99.92
 955 |  00591231719 | VALSARTAN-HCTZ 160-25 MG TA        |     28 |      0 |  99.92
 956 |  00186077660 | BRILINTA 60 MG TAB                 |     28 |      0 |  99.93
 957 |  42799010501 | METHENAMINE MD 500 MG TAB          |     27 |      0 |  99.93
 958 |  00904623252 | GUAIFENESIN 400 MG TABLET          |     26 |      0 |  99.94
 959 |  16837088825 | PEPCID COMPLETE TABLET CHEW        |     25 |      0 |  99.94
 960 |  00378426153 | ZOLMITRIPTAN 5 MG TAB              |     24 |      0 |  99.94
 961 |  00573266012 | ALAVERT D-12 HOUR *DNC*TAB         |     24 |      0 |  99.95
 962 |  60258017201 | MAGNESIUM GLUC 500 MG TAB          |     21 |      0 |  99.95
 963 |  53746019401 | NAPROXEN SOD 550MG TAB             |     20 |      0 |  99.95
 964 |  00378356899 | ALENDRONATE SOD 35MG(ORIG)         |     20 |      0 |  99.96
 965 |  23155001001 | INDOMETHACIN 25MG *DNC*CAP         |     18 |      0 |  99.96
 966 |  51293080301 | SALSALATE 500 MG TABLET            |     16 |      0 |  99.96
 967 |  50474030001 | THEO-24 300MG*DNC* CAPS SA         |     14 |      0 |  99.96
 968 |  00245018311 | FOLIC ACID-VIT B6-VIT B12 T        |     14 |      0 |  99.97
 969 |  25010021515 | EDECRIN 25 MG TABLET               |     14 |      0 |  99.97
 970 |  00781214401 | AMPICILLIN TR 250 MG CAP           |     14 |      0 |  99.97
 971 |  00658004083 | I-CAPS MULITVIT W/LUTEIN           |     14 |      0 |  99.97
 972 |  00536102008 | SIMETHICONE CHEW 125MG             |     14 |      0 |  99.97
 973 |  65597020330 | SAVAYSA 60 MG TAB                  |     14 |      0 |  99.98
 974 |  00781214501 | AMPICILLIN TR 500MG CAPSULE        |     14 |      0 |  99.98
 975 |  55111039752 | OMEPRAZOLE MAG DR 20.6 MG C        |     14 |      0 |  99.98
 976 |  66993011560 | PROPAFENONE HCL ER 325 MG C        |     14 |      0 |  99.98
 977 |  75826011410 | PHENAZOPYRIDINE 100 MG TAB         |     12 |      0 |  99.99
 978 |  50580033812 | IMODIUM MULTI-SYMPT REL CPL        |     12 |      0 |  99.99
 979 |  65862060330 | MOXIFLOXACIN HCL 400 MG TAB        |     10 |      0 |  99.99
 980 |  23155005519 | NARATRIPTAN 2.5MG TAB              |      9 |      0 |  99.99
 981 |  55111014512 | FLUCONAZOLE 150 MG TAB             |      9 |      0 |  99.99
 982 |  49884067901 | NIFEDIPINE ER 90MG*DNC*ADAL        |      9 |      0 |  99.99
 983 |  49884028901 | MEGESTROL 20 MG TAB                |      9 |      0 |  99.99
 984 |  00591570801 | CLINDAMYCIN HCL 150 MG CAPS        |      8 |      0 |    100
 985 |  68462025701 | ROPINIROLE HCL 3 MG TAB            |      8 |      0 |    100
 986 |  00603459321 | METHYLPREDNISolone 4 MG TAB        |      7 |      0 |    100
 987 |  00591210930 | RISEDRONATE 30MG*DNC* TAB          |      4 |      0 |    100
 988 |  60505316500 | RISEDRONATE 35MG*DNC* TAB          |      4 |      0 |    100
 989 |  60505279500 | IBANDRONATE 150MG *UD *DNC*        |      4 |      0 |    100
 990 |  60505309702 | RISDRONATE 150MG*DNC* TAB          |      3 |      0 |    100
 991 |  00187170405 | MEPHYTON 5 MG TABLET               |      1 |      0 |    100
 992 |  00456321060 | NAMENDA 10 MG TAB                  |      0 |      0 |    100
