Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 901 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET        |     56 |   0.01 |  99.15
 902 |  57664039288 | VENLAFAXINE HCL 25 MG TAB          |     56 |   0.01 |  99.16
 903 |  50458054160 | INVOKAMET 50-1000 MG TAB           |     56 |   0.01 |  99.17
 904 |  51991064501 | V-C FORTE CAPSULE                  |     56 |   0.01 |  99.18
 905 |  00228285311 | GUANFACINE HCL ER 3 MG TABL        |     56 |   0.01 |  99.19
 906 |  00456340733 | NAMENDA XR7 MG*DNC* CAP            |     53 |   0.01 |  99.19
 907 |  64764008060 | AMITIZA 8 MCG SOFTGEL *DNC*        |     52 |   0.01 |   99.2
 908 |  60505254406 | GALANTAMINE 12 MG TAB              |     51 |   0.01 |  99.21
 909 |  65162053750 | BENZONATATE 200 MG CAP *DNC        |     48 |   0.01 |  99.21
 910 |  50742019001 | CYPROHEPTADINE 4 MG TAB            |     48 |   0.01 |  99.22
 911 |  16729003001 | METHYLDOPA 250 MG TABLET           |     45 |   0.01 |  99.23
 912 |  00076011101 | URIBEL CAPSULE                     |     45 |   0.01 |  99.23
 913 |  65862053820 | LEVOFLOXACIN 750 MG TAB            |     44 |   0.01 |  99.24
 914 |  00536245001 | ZINC SULFATE 220(50MG) MG T        |     44 |   0.01 |  99.25
 915 |  67877048384 | TELMISARTAN 40 MG (UD)             |     44 |   0.01 |  99.25
 916 |  00378207701 | LISINOPRIL 30 MG TAB               |     44 |   0.01 |  99.26
 917 |  49348012813 | FAMOTIDINE 10MG OTC  TAB           |     44 |   0.01 |  99.26
 918 |  46122004075 | ALLEGRA ALLERGY 180 MG *DNC        |     43 |   0.01 |  99.27
 919 |  11523726503 | ZEGERID OTC 20-1100 MG CAP         |     42 |   0.01 |  99.28
 920 |  65862017760 | CEFDINIR 300 MG CAPSULE            |     42 |   0.01 |  99.28
 921 |  60258016001 | RENA-VITE TABLET                   |     42 |   0.01 |  99.29
 922 |  00054011513 | VALACYCLOVIR HCL 1 GRAM TAB        |     42 |   0.01 |  99.29
 923 |  00310610030 | ONGLYZA 2.5 MG                     |     42 |   0.01 |   99.3
 924 |  57664039488 | VENLAFAXINE HCL 50 MG TAB          |     42 |   0.01 |  99.31
 925 |  13811067730 | LEFLUNOMIDE 10 MG TABLET           |     42 |   0.01 |  99.31
 926 |  00054019813 | FAMCICLOVIR 500 MG TABLET          |     41 |   0.01 |  99.32
 927 |  00573016930 | ADVIL 200 MG LIQUI-GEL CAP         |     40 |   0.01 |  99.32
 928 |  92961001633 | ESTROVEN ENERGY CAP(orig)          |     40 |   0.01 |  99.33
 929 |  00310028160 | SEROQUEL XR 150 MG TAB             |     37 |   0.01 |  99.33
 930 |  68462018805 | NAPROXEN 250 MG TAB                |     37 |   0.01 |  99.34
 931 |  65862069920 | CEFUROXIME AXETIL 250 MG           |     34 |      0 |  99.34
 932 |  42799080601 | IVERMECTIN 3 MG TAB                |     33 |      0 |  99.35
 933 |  68382026606 | PARICALCITOL1 MCG*DNC*CAPS         |     32 |      0 |  99.35
 934 |  74300000609 | UNISOM SLEEP AID TAB 25MG (        |     32 |      0 |  99.36
 935 |  81506600136 | DIGESTIIVE ADVANTAGE PROBIO        |     32 |      0 |  99.36
 936 |  00074662490 | SYNTHROID 100 MCG TAB              |     31 |      0 |  99.37
 937 |  10370021901 | POTASSIUM CL ER 8MEQ CAP *D        |     31 |      0 |  99.37
 938 |  66582031531 | VYTORIN 10-80 MG TAB               |     31 |      0 |  99.37
 939 |  00310075430 | CRESTOR 40MG TABLET                |     31 |      0 |  99.38
 940 |  00131326832 | VENLAFAXINE ER 225 MG TAB          |     31 |      0 |  99.38
 941 |  26974041080 | DIFF-STAT CAPSULE                  |     31 |      0 |  99.39
 942 |  68001025404 | FLUCONAZOLE 200 MG TAB             |     31 |      0 |  99.39
 943 |  13811053990 | FOLIVANE-PLUS CAPSULE              |     30 |      0 |   99.4
 944 |  54505033310 | HYDROCORTISONE 20MG TAB            |     30 |      0 |   99.4
 945 |  30768000651 | VITAMIN D3 400IU+ VIT A 700        |     30 |      0 |   99.4
 946 |  30768001136 | ST. JOHNS WORT 300 MG CAP          |     30 |      0 |  99.41
 947 |  52747080060 | HEMOCYTE PLUS CAPS                 |     30 |      0 |  99.41
 948 |  30768000348 | MILK THISTLE 240 MG XTRA CA        |     30 |      0 |  99.42
 949 |  10370019105 | GLIPIZide ER 10MG *DNC*TAB         |     30 |      0 |  99.42
 950 |  68180077106 | AMLOD-VALSA-HCTZ 5-160-12.5        |     30 |      0 |  99.43
 951 |  00002323930 | STRATTERA 60MG *DNC* CAP           |     30 |      0 |  99.43
 952 |  15584010101 | ATRIPLA TAB (ORIG)                 |     30 |      0 |  99.43
 953 |  64125013401 | IMIPRAMINE HCL 25 MG TAB           |     30 |      0 |  99.44
 954 |  68180016006 | AZITHROMYCIN 250 MG TAB            |     30 |      0 |  99.44
 955 |  00074333330 | NORVIR 100 MG TAB (ORIG 30)        |     30 |      0 |  99.45
 956 |  00603506121 | PERPHENAZINE 4 MG TABLET           |     30 |      0 |  99.45
 957 |  61958200201 | DESCOVY 200-25 MG TAB(ORIG)        |     30 |      0 |  99.45
 958 |  31604002727 | SUPER B-COMPLEX FOLIC+VIT C        |     30 |      0 |  99.46
 959 |  00054054618 | TELMISARTAN-HCTZ 80-12.5(UD        |     30 |      0 |  99.46
 960 |  00781537864 | TELMISARTAN 80 MG (UD)             |     30 |      0 |  99.47
 961 |  00054054518 | TELMISARTAN-HCTZ 40-12.5(UD        |     30 |      0 |  99.47
 962 |  65862002306 | MIRTAZAPINE 45MG ODT TAB           |     30 |      0 |  99.48
 963 |  49884070155 | CLOMIPHENE CIT 50MG (UD) TA        |     30 |      0 |  99.48
 964 |  00456046101 | ARMOUR THYROID 120 MG TABLE        |     30 |      0 |  99.48
 965 |  00591359360 | DRONABINOL 10 MG CAP *DNC*         |     30 |      0 |  99.49
 966 |  00832030200 | CHLORproMAZINE 50 MG TABLET        |     30 |      0 |  99.49
 967 |  43547027909 | IRBESARTAN 300 MG TAB              |     30 |      0 |   99.5
 968 |  64764073030 | TRINTELLIX 10 MG TAB(ORIG)         |     30 |      0 |   99.5
 969 |  65862058201 | AMLODIPINE-BENZ 2.5-10MG           |     30 |      0 |   99.5
 970 |  00456111030 | VIIBRYD 10 MG TABLET               |     30 |      0 |  99.51
 971 |  00591336901 | BUTALBITAL/APAP/CAFF 50-325        |     30 |      0 |  99.51
 972 |  61958040101 | VIREAD 300MG T (ORIG)              |     30 |      0 |  99.52
 973 |  00591264001 | BUTALB-ACETAMIN-CAFF 50-300        |     30 |      0 |  99.52
 974 |  00591359160 | DRONABINOL 2.5 MG CAP *DNC*        |     30 |      0 |  99.53
 975 |  65162032309 | NIACIN ER 1000 MG*DNC* TAB         |     30 |      0 |  99.53
 976 |  64764058030 | BRINTELLIX 20 MG TAB  (ORIG        |     30 |      0 |  99.53
 977 |  00904557252 | SIMETHICONE CAPS 180MG             |     30 |      0 |  99.54
 978 |  00536407701 | NIACIN 500 MG SA CAP               |     30 |      0 |  99.54
 979 |  43292055841 | SAW PALMETTO 500 MG SOFTG          |     30 |      0 |  99.55
 980 |  49884027711 | OLANZAPINE/FLUOX 3/25MG*DNC        |     30 |      0 |  99.55
 981 |  00603350816 | POTASSIUM CL 25 MEQ TAB EFF        |     30 |      0 |  99.56
 982 |  68546014256 | AZILECT 0.5 MG TABLET              |     30 |      0 |  99.56
 983 |  51801001230 | EFFER-K 20 MEQ TABLET EFF          |     30 |      0 |  99.56
 984 |  00904001259 | CHLORPHENIRAMINE 4 MG TAB          |     30 |      0 |  99.57
 985 |  50458014030 | INVOKANA 100 MG TABLET             |     30 |      0 |  99.57
 986 |  65162052111 | PROMETHAZINE 25 MG TAB             |     30 |      0 |  99.58
 987 |  00003519410 | PRAVACHOL 40MG TAB                 |     30 |      0 |  99.58
 988 |  00228249710 | NIFEDIPINE 10 MG*DNC* CAP          |     30 |      0 |  99.58
 989 |  65162055310 | METAXALONE 800 MG TAB              |     30 |      0 |  99.59
 990 |  55111012960 | RANITIDINE 150 MG CAPSULE          |     30 |      0 |  99.59
 991 |  00378638001 | VERAPAMIL ER 180 MG *DNC*CA        |     30 |      0 |   99.6
 992 |  00574022201 | LIOTHYRONINE SOD 25 MCG TAB        |     30 |      0 |   99.6
 993 |  00603548521 | PROPRANOLOL 60 MG TAB              |     30 |      0 |  99.61
 994 |  00002446230 | CIALIS 5 MG TABLET                 |     30 |      0 |  99.61
 995 |  00378644001 | VERAPAMIL 240 MG 24HR CAP          |     30 |      0 |  99.61
 996 |  60505265705 | TRIAMTERENE-HCTZ 75-50 MG T        |     30 |      0 |  99.62
 997 |  66869010490 | LIVALO 1 MG TAB                    |     30 |      0 |  99.62
 998 |  76439035890 | L-METHYLFOLATE CALCIUM 15MG        |     30 |      0 |  99.63
 999 |  61958060101 | EMTRIVA 200 MG CAP (ORIG)          |     30 |      0 |  99.63
1000 |  00574014560 | TROSPIUM CHLOR 20 MG TAB           |     30 |      0 |  99.64
1001 |  65162076810 | WARFARIN SOD 7.5 MG TAB            |     30 |      0 |  99.64
1002 |  00591569401 | MINOCYCLINE 50 MG*DNC* CAP         |     30 |      0 |  99.64
1003 |  00904198380 | ACETAMINOPHEN 500MG CAPLET         |     30 |      0 |  99.65
1004 |  00555070284 | DEMECLOCYCLINE 300 MG TAB          |     30 |      0 |  99.65
1005 |  60569049501 | UROMAG 140 MG CAPSULE              |     30 |      0 |  99.66
1006 |  03504614048 | GLUCOSAMINE SULF 750MG             |     30 |      0 |  99.66
1007 |  68382007816 | FENOFIBRIC ACID DR 135MG*DN        |     30 |      0 |  99.66
1008 |  76439030810 | HYOSCYAMINE SULF 0.125 MG T        |     30 |      0 |  99.67
1009 |  00143314150 | DOXYCYCLINE HYC 50MG CAPS          |     30 |      0 |  99.67
1010 |  00046110281 | PREMARIN 0.625 MG TABLET           |     29 |      0 |  99.68
1011 |  00378222201 | NISOLDIPINE ER 20MG*DNC*TAB        |     28 |      0 |  99.68
1012 |  50580056340 | MOTRIN PM CAPLET                   |     28 |      0 |  99.68
1013 |  00093435901 | CLOZAPINE 25 MG TAB                |     28 |      0 |  99.69
1014 |  00046110081 | PREMARIN 0.3 MG TABLET             |     28 |      0 |  99.69
1015 |  00781593631 | CANDESARTAN CILEXETIL 4 MG         |     28 |      0 |   99.7
1016 |  00031067762 | ALLBEE C-800 TABLET                |     28 |      0 |   99.7
1017 |  68040061116 | FOSTEUM PLUS CAPS                  |     28 |      0 |   99.7
1018 |  37000045504 | PRILOSEC OTC 20 MG TABLET          |     28 |      0 |  99.71
1019 |  00074518290 | SYNTHROID 75 MCG TAB               |     28 |      0 |  99.71
1020 |  57237004105 | PENICILLIN VK 500 MG TAB           |     28 |      0 |  99.72
1021 |  00310197030 | MOVANTIK 25 MG TABLET              |     28 |      0 |  99.72
1022 |  68682070730 | DILTIAZEM ER 300 MG TAB *DN        |     28 |      0 |  99.72
1023 |  74312000530 | B-COMPLEX  TIME RELEASE            |     28 |      0 |  99.73
1024 |  00228253010 | NIFEDIPine 20 MG *DNC*CAP          |     28 |      0 |  99.73
1025 |  00006057561 | JANUMET 50-500 MG(DNC)             |     28 |      0 |  99.74
1026 |  55513007430 | SENSIPAR 60 MG*DNC* TAB            |     28 |      0 |  99.74
1027 |  00093769256 | AMLODIPINE-VALSAR 5-320 MG         |     28 |      0 |  99.74
1028 |  68001000300 | NITROFURANTOIN MCR 100MG*DN        |     28 |      0 |  99.75
1029 |  59762672201 | AMLODIPINE-ATORVAST 5-40 MG        |     28 |      0 |  99.75
1030 |  00093769356 | AMLODIPINE-VALSARTAN 10-320        |     28 |      0 |  99.76
1031 |  64980015101 | AMILORIDE HCL 5MG TAB              |     28 |      0 |  99.76
1032 |  00591231719 | VALSARTAN-HCTZ 160-25 MG TA        |     28 |      0 |  99.76
1033 |  00186077660 | BRILINTA 60 MG TAB                 |     28 |      0 |  99.77
1034 |  49884082801 | METOPROLOL SUC 200MG*DNC*          |     28 |      0 |  99.77
1035 |  29300012701 | BISOPROLOL 10 MG TAB               |     28 |      0 |  99.78
1036 |  00378363501 | CETIRIZINE  5MG TABLET             |     28 |      0 |  99.78
1037 |  53489032901 | SPIRONOLACTONE 100 MG TAB          |     28 |      0 |  99.78
1038 |  00781224801 | DICLOXACILLIN 250 MG CAP           |     28 |      0 |  99.79
1039 |  00093820401 | CIMETIDINE 400 MG TABLET           |     28 |      0 |  99.79
1040 |  65862058601 | AMLODIPINE-BENAZ 10/20 CAP         |     28 |      0 |  99.79
1041 |  62037070090 | TAZTIA XT 360 MG CAP               |     28 |      0 |   99.8
1042 |  00832049711 | TRIFLUOPERAZINE 10 MG TAB          |     28 |      0 |   99.8
1043 |  00781578031 | ROPINIROLE HCL ER 2 MG*DNC*        |     28 |      0 |  99.81
1044 |  42192033001 | NP THYROID 60 MG TABLET            |     28 |      0 |  99.81
1045 |  62332002531 | THEOPHYLLINE 300MG*DNC* SA         |     28 |      0 |  99.81
1046 |  00781118101 | NADOLOL 20MG TAB                   |     28 |      0 |  99.82
1047 |  00069024430 | TOVIAZ ER 8 MG *DNC* TAB           |     28 |      0 |  99.82
1048 |  65862066430 | ARIPIPRAZOLE 15 MG TAB             |     28 |      0 |  99.83
1049 |  00378004201 | PERPHEN-AMITRIP 4 MG-10 MG         |     28 |      0 |  99.83
1050 |  00172208960 | HCTZ 50 MG TAB                     |     28 |      0 |  99.83
1051 |  64764080530 | ROZEREM 8 MG  *DNC*TAB             |     28 |      0 |  99.84
1052 |  10542001210 | DIALYVITE 1000 W/ZINC TAB          |     28 |      0 |  99.84
1053 |  64980014703 | RISAQUAD CAPSULES                  |     28 |      0 |  99.85
1054 |  00555007101 | ISONIAZID 300 MG TAB               |     28 |      0 |  99.85
1055 |  51991002206 | DHEA 25 MG TABLET                  |     28 |      0 |  99.85
1056 |  00904268760 | L-LYSINE 500 MG TABLET             |     28 |      0 |  99.86
1057 |  62175048737 | VERAPAMIL ER PM 300MG*DNC*         |     28 |      0 |  99.86
1058 |  74312013321 | FLAXSEED OIL 1200MG CAP            |     28 |      0 |  99.87
1059 |  35573030230 | UROLET MB 81.6-.12MG TAB           |     28 |      0 |  99.87
1060 |  60258018601 | POLY-IRON150 FORTE                 |     28 |      0 |  99.87
1061 |  00005446391 | CENTRUM SILVER TABLET              |     28 |      0 |  99.88
1062 |  66869040490 | LIVALO 4 MG TAB                    |     28 |      0 |  99.88
1063 |  00904420352 | SELENIUM 200 MCG TABLET            |     28 |      0 |  99.88
1064 |  00591052801 | ESTRADIOL 0.5 MG TABLET            |     28 |      0 |  99.89
1065 |  16500007410 | ONE A DAY WOMEN'S TABLET           |     28 |      0 |  99.89
1066 |  68462023501 | FELODIPINE ER 10 MG *DNC*TA        |     28 |      0 |   99.9
1067 |  63824007236 | MUCINEX DM MAX 1200/60*DNC*        |     28 |      0 |   99.9
1068 |  31722020190 | FOSINOPRIL 20 MG TAB               |     28 |      0 |   99.9
1069 |  00591048701 | ESTRADIOL 1MG TABLET               |     28 |      0 |  99.91
1070 |  00054011125 | PERINDOPRIL ERBUMINE 4 MG T        |     28 |      0 |  99.91
1071 |  60505005501 | SELEGILINE HCL 5 MG CAP            |     28 |      0 |  99.92
1072 |  36652068962 | Z-BEC TABLET                       |     28 |      0 |  99.92
1073 |  00378008001 | INDAPAMIDE 2.5 MG TABLET           |     28 |      0 |  99.92
1074 |  52544027928 | LEVORA 0.15/30 MG TABLET           |     28 |      0 |  99.93
1075 |  42799010501 | METHENAMINE MD 500 MG TAB          |     27 |      0 |  99.93
1076 |  00904623252 | GUAIFENESIN 400 MG TABLET          |     26 |      0 |  99.94
1077 |  16837088825 | PEPCID COMPLETE TABLET CHEW        |     25 |      0 |  99.94
1078 |  00378426153 | ZOLMITRIPTAN 5 MG TAB              |     24 |      0 |  99.94
1079 |  00573266012 | ALAVERT D-12 HOUR *DNC*TAB         |     24 |      0 |  99.95
1080 |  60258017201 | MAGNESIUM GLUC 500 MG TAB          |     21 |      0 |  99.95
1081 |  53746019401 | NAPROXEN SOD 550MG TAB             |     20 |      0 |  99.95
1082 |  00378356899 | ALENDRONATE SOD 35MG(ORIG)         |     20 |      0 |  99.95
1083 |  00093226401 | AMOXICILLIN 875 MG TAB             |     20 |      0 |  99.96
1084 |  23155001001 | INDOMETHACIN 25MG *DNC*CAP         |     18 |      0 |  99.96
1085 |  51293080301 | SALSALATE 500 MG TABLET            |     16 |      0 |  99.96
1086 |  55111039752 | OMEPRAZOLE MAG DR 20.6 MG C        |     14 |      0 |  99.96
1087 |  00536102008 | SIMETHICONE CHEW 125MG             |     14 |      0 |  99.97
1088 |  00658004083 | I-CAPS MULITVIT W/LUTEIN           |     14 |      0 |  99.97
1089 |  25010021515 | EDECRIN 25 MG TABLET               |     14 |      0 |  99.97
1090 |  65597020330 | SAVAYSA 60 MG TAB                  |     14 |      0 |  99.97
1091 |  00245018311 | FOLIC ACID-VIT B6-VIT B12 T        |     14 |      0 |  99.97
1092 |  66993011560 | PROPAFENONE HCL ER 325 MG C        |     14 |      0 |  99.98
1093 |  50474030001 | THEO-24 300MG*DNC* CAPS SA         |     14 |      0 |  99.98
1094 |  00781214401 | AMPICILLIN TR 250 MG CAP           |     14 |      0 |  99.98
1095 |  00781214501 | AMPICILLIN TR 500MG CAPSULE        |     14 |      0 |  99.98
1096 |  75826011410 | PHENAZOPYRIDINE 100 MG TAB         |     12 |      0 |  99.98
1097 |  50580033812 | IMODIUM MULTI-SYMPT REL CPL        |     12 |      0 |  99.98
1098 |  65862060330 | MOXIFLOXACIN HCL 400 MG TAB        |     10 |      0 |  99.99
1099 |  00093172001 | WARFARIN SOD 10 MG TAB             |     10 |      0 |  99.99
1100 |  49884067901 | NIFEDIPINE ER 90MG*DNC*ADAL        |      9 |      0 |  99.99
1101 |  49884028901 | MEGESTROL 20 MG TAB                |      9 |      0 |  99.99
1102 |  55111014512 | FLUCONAZOLE 150 MG TAB             |      9 |      0 |  99.99
1103 |  23155005519 | NARATRIPTAN 2.5MG TAB              |      9 |      0 |  99.99
1104 |  00093312501 | DICLOXACILLIN 500MG CAP            |      9 |      0 |  99.99
1105 |  00591570801 | CLINDAMYCIN HCL 150 MG CAPS        |      8 |      0 |  99.99
1106 |  68462025701 | ROPINIROLE HCL 3 MG TAB            |      8 |      0 |    100
1107 |  00603459321 | METHYLPREDNISolone 4 MG TAB        |      7 |      0 |    100
1108 |  00093716956 | AZITHROMYCIN 500 MG TABLET         |      5 |      0 |    100
1109 |  60505279500 | IBANDRONATE 150MG *UD *DNC*        |      4 |      0 |    100
1110 |  60505316500 | RISEDRONATE 35MG*DNC* TAB          |      4 |      0 |    100
1111 |  00591210930 | RISEDRONATE 30MG*DNC* TAB          |      4 |      0 |    100
1112 |  60505309702 | RISDRONATE 150MG*DNC* TAB          |      3 |      0 |    100
1113 |  00187170405 | MEPHYTON 5 MG TABLET               |      1 |      0 |    100
1114 |  00456321060 | NAMENDA 10 MG TAB                  |      0 |      0 |    100
