Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 813 |  51660072415 | LORATADINE/PSEUDOPH TAB (TAB)      |    120 |   0.01 |  98.48
 814 |  00536106401 | DOCUSATE SODIUM 250 MG CAP (CAP)   |    120 |   0.01 |  98.49
 815 |  00228249710 | NIFEDIPINE 10 MG*DNC* CAP (CAP)    |    120 |   0.01 |   98.5
 816 |  74312014020 | CINNAMON 1000MG CAP (CAP)          |    120 |   0.01 |  98.51
 817 |  31722053401 | METHOCARBAMOL 750 MG TABLET (TAB)  |    120 |   0.01 |  98.51
 818 |  33342002907 | DONEPEZIL ODT 5 MG  TAB *DN (TAB)  |    120 |   0.01 |  98.52
 819 |  00904603652 | CALCIUM 500+ D400 CHEW TAB (TAB)   |    120 |   0.01 |  98.53
 820 |  00378612001 | DILTIAZEM ER120 MGCAP*DNC*1 (CAP)  |    120 |   0.01 |  98.54
 821 |  65862002306 | MIRTAZAPINE 45MG ODT TAB (TAB)     |    120 |   0.01 |  98.55
 822 |  00573016930 | ADVIL 200 MG LIQUI-GEL CAP (CAP)   |    120 |   0.01 |  98.56
 823 |  64764091830 | ULORIC 40 MG TABLET (TAB)          |    120 |   0.01 |  98.56
 824 |  49884030101 | OXANDROLONE 2.5 MG TABLET (TAB)    |    120 |   0.01 |  98.57
 825 |  00591359360 | DRONABINOL 10 MG CAP *DNC* (CAP)   |    120 |   0.01 |  98.58
 826 |  75826011410 | PHENAZOPYRIDINE 100 MG TAB (TAB)   |    119 |   0.01 |  98.59
 827 |  65862069920 | CEFUROXIME AXETIL 250 MG (TAB)     |    119 |   0.01 |   98.6
 828 |  00310028460 | SEROQUEL XR 400 MG  *DNC*TA (TAB)  |    118 |   0.01 |   98.6
 829 |  65862058201 | AMLDPINE-BENAZEPRIL 2.5/10 (CAP)   |    118 |   0.01 |  98.61
 830 |  00781520492 | LOSARTAN HCTZ 100/12.5MG TA (TAB)  |    117 |   0.01 |  98.62
 831 |  51991070390 | FERREX 150 PLUS CAPSULE (CAP)      |    116 |   0.01 |  98.63
 832 |  00904198380 | ACETAMINOPHEN 500MG CAPLET (TAB)   |    116 |   0.01 |  98.64
 833 |  00185111160 | BUPropION  SR 200 MG TAB*DN (TAB)  |    116 |   0.01 |  98.64
 834 |  68682037190 | DILTIAZEM HCL ER 360MG *DNC (CAP)  |    116 |   0.01 |  98.65
 835 |  00904262160 | CHILD CHEW MULTIVITAMIN TAB (TAB)  |    115 |   0.01 |  98.66
 836 |  65162032109 | NIACIN ER 500 MG*DNC* TAB (TAB)    |    115 |   0.01 |  98.67
 837 |  74312013321 | FLAX SEED OIL 1200MG CAP (CAP)     |    114 |   0.01 |  98.68
 838 |  46122004075 | ALLEGRA ALLERGY 180 MG *DNC (TAB)  |    114 |   0.01 |  98.68
 839 |  50111047001 | PROPRANOLOL 60 MG TABLET (TAB)     |    114 |   0.01 |  98.69
 840 |  00904422560 | COD LIVER OIL GEL CAP (CAP)        |    112 |   0.01 |   98.7
 841 |  64980016401 | RISA-BID CAP (TAB)                 |    112 |   0.01 |  98.71
 842 |  00093205005 | TOLTERODINE ER 2MG*DNC* CAP (CAP)  |    112 |   0.01 |  98.72
 843 |  00093820401 | CIMETIDINE 400 MG TABLET (TAB)     |    112 |   0.01 |  98.72
 844 |  00378312501 | DOXEPIN 25 MG CAPSULE (CAP)        |    112 |   0.01 |  98.73
 845 |  16729009401 | MYCOPHENOLATE 250MG  *DNC* (CAP)   |    112 |   0.01 |  98.74
 846 |  00093521301 | MOEXIPRIL-HCTZ 7.5-12.5 MG (TAB)   |    112 |   0.01 |  98.75
 847 |  64764008060 | AMITIZA 8 MCG SOFTGEL *DNC* (CAP)  |    112 |   0.01 |  98.75
 848 |  00904423960 | MAGNESIUM OXIDE 500 MG TABL (TAB)  |    112 |   0.01 |  98.76
 849 |  49884005401 | IMIPRAMINE HCL 10 MG TABLET (TAB)  |    112 |   0.01 |  98.77
 850 |  53489032901 | SPIRONOLACTONE 100 MG TABLE (TAB)  |    112 |   0.01 |  98.78
 851 |  29300018701 | BISOPROL-HCZ 2.5-6.25 MG (TAB)     |    112 |   0.01 |  98.78
 852 |  37205042278 | VITAMIN B COMPLEX  PLUS VIT (TAB)  |    112 |   0.01 |  98.79
 853 |  60505265007 | TIZANIDINE HCL 6 MG CAPSULE (CAP)  |    112 |   0.01 |   98.8
 854 |  00032121207 | CREON DR 12,000 UNIT*DNC* C (CAP)  |    112 |   0.01 |  98.81
 855 |  52544024828 | TRINESSA- 28 TABLET (TAB)          |    112 |   0.01 |  98.81
 856 |  55513007430 | SENSIPAR 60 MG*DNC* TAB (TAB)      |    112 |   0.01 |  98.82
 857 |  65649030302 | XIFAXAN 550 MG TABLET (TAB)        |    112 |   0.01 |  98.83
 858 |  00031067762 | ALLBEE C-800 TABLET (TAB)          |    112 |   0.01 |  98.84
 859 |  00904052660 | VITAMIN C 500 MG CHEW TAB (TAB)    |    108 |   0.01 |  98.85
 860 |  00591034505 | VERAPAMIL 120 MG TAB (TAB)         |    107 |   0.01 |  98.85
 861 |  00591067601 | DICLOFENAC ER100MG*DNC* TA (TAB)   |    105 |   0.01 |  98.86
 862 |  00527135101 | LEVOTHYROXINE 200 MCG TAB (TAB)    |    104 |   0.01 |  98.87
 863 |  00071101768 | LYRICA 200 MG CAPSULE (CAP)        |    104 |   0.01 |  98.87
 864 |  73373900117 | L METHIONINE 500MG CAP(ORIG (CAP)  |    100 |   0.01 |  98.88
 865 |  41383006300 | BEANO TABLET (TAB)                 |    100 |   0.01 |  98.89
 866 |  65862058601 | AMLODIPINE-BENAZ 10/20 CAP (CAP)   |     98 |   0.01 |  98.89
 867 |  59762501401 | SPIRONOLACT/HCTZ 25/25 TAB (TAB)   |     98 |   0.01 |   98.9
 868 |  61442011101 | ACYCLOVIR 200 MG CAP (CAP)         |     98 |   0.01 |  98.91
 869 |  66536002561 | VITAMIN K2 100MCG CAP (CAP)        |     98 |   0.01 |  98.91
 870 |  13811053990 | FOLIVANE-PLUS CAPSULE (CAP)        |     96 |   0.01 |  98.92
 871 |  64764067730 | ULORIC 80 MG TAB (TAB)             |     96 |   0.01 |  98.93
 872 |  65862017760 | CEFDINIR 300 MG CAPSULE (CAP)      |     96 |   0.01 |  98.93
 873 |  00046110081 | PREMARIN 0.3 MG TABLET (TAB)       |     94 |   0.01 |  98.94
 874 |  54629085401 | MAGNESIUM 300 MG CAP (CAP)         |     93 |   0.01 |  98.95
 875 |  00832030200 | CHLORproMAZINE 50 MG TABLET (TAB)  |     93 |   0.01 |  98.95
 876 |  00603506321 | PERPHENAZINE 16 MG TAB (TAB)       |     93 |   0.01 |  98.96
 877 |  03076800967 | CALCIUM 1200/VIT D1000IU SF (CAP)  |     93 |   0.01 |  98.97
 878 |  13668009190 | PRAMIPEX 0.125MG TAB (TAB)         |     93 |   0.01 |  98.97
 879 |  30768001136 | ST. JOHNS WORT 300 MG CAP (CAP)    |     93 |   0.01 |  98.98
 880 |  23155001001 | INDOMETHACIN 25MG *DNC*CAP (CAP)   |     91 |   0.01 |  98.99
 881 |  00591231719 | VALSARTAN-HCTZ 160-25 MG TA (TAB)  |     90 |   0.01 |  98.99
 882 |  00056047492 | SUSTIVA 200MG CAP (CAP)            |     90 |   0.01 |     99
 883 |  63402030230 | LATUDA 20 MG TABLET (TAB)          |     90 |   0.01 |     99
 884 |  12345123401 | SKITTLES (TAB)                     |     90 |   0.01 |  99.01
 885 |  54505033310 | HYDROCORTISONE 20MG TAB (TAB)      |     90 |   0.01 |  99.02
 886 |  00574014560 | TROSPIUM CHLOR 20 MG TAB (TAB)     |     90 |   0.01 |  99.02
 887 |  87651030152 | AZO STANDARD 95MG (ORIG) (TAB)     |     90 |   0.01 |  99.03
 888 |  68462025701 | ROPINIROLE HCL 3 MG TAB (TAB)      |     90 |   0.01 |  99.03
 889 |  00002446230 | CIALIS 5 MG TABLET (TAB)           |     90 |   0.01 |  99.04
 890 |  00074333330 | NORVIR 100 MG TAB (ORIG 30) (TAB)  |     90 |   0.01 |  99.05
 891 |  00115441101 | DANTROLENE SODIUM 25 MG CAP (CAP)  |     90 |   0.01 |  99.05
 892 |  00781566901 | CARB-LEVO-ENTA 200MG *DNC* (TAB)   |     90 |   0.01 |  99.06
 893 |  00591336901 | BUTALBITAL/APAP/CAFF 50-325 (TAB)  |     90 |   0.01 |  99.07
 894 |  15584010101 | ATRIPLA TAB (ORIG) (TAB)           |     90 |   0.01 |  99.07
 895 |  00131326832 | VENLAFAXINE ER 225 MG TAB (TAB)    |     90 |   0.01 |  99.08
 896 |  65862065603 | OLANZAPINE ODT 5MG UD*DNC* (TAB)   |     90 |   0.01 |  99.08
 897 |  54092025490 | FOSRENOL 1,000 MG  CHEW (TAB)      |     90 |   0.01 |  99.09
 898 |  00603506121 | PERPHENAZINE 4 MG TABLET (TAB)     |     90 |   0.01 |   99.1
 899 |  00781537864 | TELMISARTAN 80 MG (UD) (TAB)       |     90 |   0.01 |   99.1
 900 |  60505265705 | TRIAMTERENE-HCTZ 75-50 MG T (TAB)  |     90 |   0.01 |  99.11
 901 |  00555070284 | DEMECLOCYCLINE 300 MG TAB (TAB)    |     90 |   0.01 |  99.12
 902 |  00536440801 | VITAMIN B-6 50 MG TAB (TAB)        |     90 |   0.01 |  99.12
 903 |  00025102131 | ALDACTAZIDE 50-50 TAB (TAB)        |     90 |   0.01 |  99.13
 904 |  49348012813 | FAMOTIDINE 10 MG OTC  TAB (TAB)    |     90 |   0.01 |  99.13
 905 |  51224015450 | FLAVOXATE HCL 100 MG TABLET (TAB)  |     90 |   0.01 |  99.14
 906 |  00536407701 | NIACIN 500 MG CAPSULE SA (CAP)     |     90 |   0.01 |  99.15
 907 |  00904543360 | BIOTIN 300 MCG TABLET (TAB)        |     90 |   0.01 |  99.15
 908 |  68462023501 | FELODIPINE ER 10 MG *DNC*TA (TAB)  |     90 |   0.01 |  99.16
 909 |  00904434260 | NIACIN TR 500 MG*DNC*TAB (TAB)     |     90 |   0.01 |  99.16
 910 |  65862058701 | AMLODIPINE-BENAZ 10-40MG CA (CAP)  |     90 |   0.01 |  99.17
 911 |  16500007410 | ONE A DAY WOMEN'S TABLET (TAB)     |     90 |   0.01 |  99.18
 912 |  00093769256 | AMLODIPINE-VALSAR 5-320 MG (TAB)   |     90 |   0.01 |  99.18
 913 |  60505254406 | GALANTAMINE 12 MG TAB (TAB)        |     90 |   0.01 |  99.19
 914 |  63304069301 | CLINDAMYCIN HCL 300 MG CAPS (CAP)  |     89 |   0.01 |   99.2
 915 |  00378207701 | LISINOPRIL 30 MG TAB (TAB)         |     88 |   0.01 |   99.2
 916 |  31604002727 | SUPER B-COMPLEX FOLIC+VIT C (TAB)  |     87 |   0.01 |  99.21
 917 |  45963053930 | ONDANSETRON HCL 8 MG TAB (TAB)     |     87 |   0.01 |  99.21
 918 |  65597010730 | BENICAR HCT 40-25 MG TABLET (TAB)  |     87 |   0.01 |  99.22
 919 |  65162055310 | METAXALONE 800 MG TAB (TAB)        |     86 |   0.01 |  99.23
 920 |  64980014703 | RISAQUAD CAPSULES (CAP)            |     86 |   0.01 |  99.23
 921 |  00008121130 | PRISTIQ 50 MG TAB *DNC* (TAB)      |     86 |   0.01 |  99.24
 922 |  65862070020 | CEFUROXIME AXETIL 500MG *DN (TAB)  |     86 |   0.01 |  99.24
 923 |  00378425001 | DOXEPIN 50 MG CAPSULE (CAP)        |     86 |   0.01 |  99.25
 924 |  65162037310 | OXYBUTYNIN ER15MG*DNC* TAB (TAB)   |     86 |   0.01 |  99.25
 925 |  00067628642 | PREVACID 24HR 15MG *DNC* CA (CAP)  |     84 |   0.01 |  99.26
 926 |  00904316360 | LECITHIN 1200MG(19GR) CAPS (CAP)   |     84 |   0.01 |  99.27
 927 |  63402030430 | LATUDA 40 MG TAB (TAB)             |     84 |   0.01 |  99.27
 928 |  00074518290 | SYNTHROID 75 MCG TAB (TAB)         |     84 |   0.01 |  99.28
 929 |  00904268760 | L-LYSINE 500 MG TABLET (TAB)       |     84 |   0.01 |  99.28
 930 |  00591052801 | ESTRADIOL 0.5 MG TABLET (TAB)      |     84 |   0.01 |  99.29
 931 |  31722020901 | TERBINAFINE HCL 250MG*DNC* (TAB)   |     84 |   0.01 |  99.29
 932 |  52544027928 | LEVORA 0.15/30 MG TABLET (TAB)     |     84 |   0.01 |   99.3
 933 |  23155006401 | METRONIDAZOLE 250MG TABLET (TAB)   |     84 |   0.01 |  99.31
 934 |  64980013301 | DIPYRIDAMOLE 25 MG TAB (TAB)       |     84 |   0.01 |  99.31
 935 |  00228285311 | GUANFACINE HCL ER 3 MG TABL (TAB)  |     84 |   0.01 |  99.32
 936 |  68025004710 | LORZONE 750 MG TAB (TAB)           |     84 |   0.01 |  99.32
 937 |  00591578201 | ATENOLOL/CHLORTHAL 50/25 (TAB)     |     84 |   0.01 |  99.33
 938 |  63402031230 | LATUDA 120 MG TABLET (TAB)         |     84 |   0.01 |  99.34
 939 |  57664060088 | ISOSORBIDE DN ER 40MG *DNC (TAB)   |     84 |   0.01 |  99.34
 940 |  00555901658 | SPRINTEC 28 DAY TABLET (TAB)       |     84 |   0.01 |  99.35
 941 |  81300601532 | VITAMIN K2 150MCG (MENAQUIN (CAP)  |     84 |   0.01 |  99.35
 942 |  00006057561 | JANUMET 50-500 MG(DNC) (TAB)       |     84 |   0.01 |  99.36
 943 |  00456114030 | VIIBRYD 40MG TAB (TAB)             |     84 |   0.01 |  99.36
 944 |  00536478701 | B-COMPLEX SOFTGEL CAPS (CAP)       |     84 |   0.01 |  99.37
 945 |  00456140230 | BYSTOLIC 2.5 MG TABLET (TAB)       |     84 |   0.01 |  99.38
 946 |  59528198801 | VITAL-D RX TABLET (TAB)            |     84 |   0.01 |  99.38
 947 |  00536718601 | SEA-OMEGA3 ( FISH OIL 1200 (CAP)   |     84 |   0.01 |  99.39
 948 |  13668009390 | PRAMIPEXOLE  0.5MG TABS (TAB)      |     84 |   0.01 |  99.39
 949 |  68180031406 | IMIPRAMINE PAM 75 MG (CAP)         |     84 |   0.01 |   99.4
 950 |  00591231519 | VALSARTAN-HCTZ 80-12.5 MG T (TAB)  |     84 |   0.01 |   99.4
 951 |  34601709660 | FEOSOL 45 MG CARBONYL IRON (TAB)   |     84 |   0.01 |  99.41
 952 |  00904208560 | VITAMIN A 10,000IU CAP (CAP)       |     84 |   0.01 |  99.42
 953 |  50580056340 | MOTRIN PM CAPLET (TAB)             |     84 |   0.01 |  99.42
 954 |  00904640270 | BREWER'S YEAST TAB (TAB)           |     84 |   0.01 |  99.43
 955 |  00143117301 | CAPTOPRIL 50 MG TABLET (TAB)       |     84 |   0.01 |  99.43
 956 |  68001000300 | NITROFURANTOIN MCR 100MG*DN (CAP)  |     82 |   0.01 |  99.44
 957 |  00143314150 | DOXYCYCLINE HYCLATE 50 MG C (CAP)  |     81 |   0.01 |  99.44
 958 |  74312053545 | HAIR,SKIN,NAILS GUMMIES(ORI (TAB)  |     80 |   0.01 |  99.45
 959 |  92961001633 | ESTROVEN ENERGY CAP(orig) (TAB)    |     80 |   0.01 |  99.46
 960 |  68001025404 | FLUCONAZOLE 200 MG TAB (TAB)       |     80 |   0.01 |  99.46
 961 |  00591329315 | TELMISARTAN 40 MG (UD) (TAB)       |     74 |   0.01 |  99.47
 962 |  63824005736 | MUCINEX D TAB UD (TAB)             |     72 |      0 |  99.47
 963 |  01650055434 | FLINTSTONES  GUMMIES (TAB)         |     70 |      0 |  99.48
 964 |  00378008701 | MAPROTILINE 50 MG TABLET (TAB)     |     62 |      0 |  99.48
 965 |  43547027909 | IRBESARTAN 300 MG TAB (TAB)        |     62 |      0 |  99.48
 966 |  65862022660 | CLARITHROMYCIN 500 MG TAB (TAB)    |     62 |      0 |  99.49
 967 |  65862058501 | AMLODIPINE/BENAZ 5-40 CAP (CAP)    |     62 |      0 |  99.49
 968 |  60505253006 | ZIPRASIDONE 60 MG CAP (CAP)        |     62 |      0 |   99.5
 969 |  69543010730 | DESLORATADINE 5 MG TAB (TAB)       |     61 |      0 |   99.5
 970 |  68180041006 | IRBESARTAN 75 MG TAB (TAB)         |     60 |      0 |  99.51
 971 |  00456111030 | VIIBRYD 10 MG TABLET (TAB)         |     60 |      0 |  99.51
 972 |  24385046678 | FIBER THERAPY 500 MG CAPLET (TAB)  |     60 |      0 |  99.51
 973 |  49884027711 | OLANZAPINE/FLUOX 3/25MG*DNC (CAP)  |     60 |      0 |  99.52
 974 |  67253046010 | GLYBURide MICRO 1.5 MG TAB (TAB)   |     60 |      0 |  99.52
 975 |  00378097301 | CLOZAPINE 200 MG TAB (TAB)         |     60 |      0 |  99.53
 976 |  00093440401 | CLOZAPINE 50MG TABLET (TAB)        |     60 |      0 |  99.53
 977 |  00591321901 | BUTALBITAL-Aspirin-CAFF CAP (CAP)  |     60 |      0 |  99.53
 978 |  00456241060 | SAPHRIS 10MG(UD)TAB SUBL *D (TAB)  |     60 |      0 |  99.54
 979 |  00536467801 | VITAMIN B-1 50 MG TABLET (TAB)     |     60 |      0 |  99.54
 980 |  00378641001 | DOXEPIN 100 MG CAPSULE (CAP)       |     60 |      0 |  99.55
 981 |  00002512130 | EFFIENT 5 MG (ORIG) (TAB)          |     60 |      0 |  99.55
 982 |  00002512330 | EFFIENT 10 MG(ORIG) (TAB)          |     60 |      0 |  99.55
 983 |  01650054099 | CITRACAL + D SLOW RELEASE T (TAB)  |     60 |      0 |  99.56
 984 |  00603350816 | POTASSIUM CL 25 MEQ TAB EFF (TAB)  |     60 |      0 |  99.56
 985 |  64980017303 | FOLITAB 500 CAPLET (TAB)           |     60 |      0 |  99.57
 986 |  10370021009 | FENOFIBRIC ACID DR 135MG*DN (CAP)  |     60 |      0 |  99.57
 987 |  50580072824 | ZYRTEC-D TABLET (UD)*DNC* (TAB)    |     60 |      0 |  99.58
 988 |  00456046101 | ARMOUR THYROID 120 MG TABLE (TAB)  |     60 |      0 |  99.58
 989 |  49884070155 | CLOMIPHENE CIT 50MG (UD) TA (TAB)  |     60 |      0 |  99.58
 990 |  00591359160 | DRONABINOL 2.5 MG CAP *DNC* (CAP)  |     60 |      0 |  99.59
 991 |  00378644001 | VERAPAMIL 240 MG 24HR CAP (CAP)    |     60 |      0 |  99.59
 992 |  76439030810 | HYOSCYAMINE SULF 0.125 MG T (TAB)  |     60 |      0 |   99.6
 993 |  65162074510 | PROMETHAZINE 12.5 MG TAB (TAB)     |     60 |      0 |   99.6
 994 |  62037069990 | TAZTIA XT 300 MG CAPSULE (CAP)     |     60 |      0 |   99.6
 995 |  61958110101 | COMPLERA TAB(ORIG) (TAB)           |     60 |      0 |  99.61
 996 |  60505016501 | FLUVOXAMINE MALEATE 50 MG T (TAB)  |     60 |      0 |  99.61
 997 |  30768000651 | VITAMIN D3 400IU+ VIT A 700 (CAP)  |     60 |      0 |  99.62
 998 |  00054001025 | FLECAINIDE ACETATE 50 MG TA (TAB)  |     60 |      0 |  99.62
 999 |  16500007909 | FLINTSTONES  W/IRON CHEW TA (TAB)  |     60 |      0 |  99.62
1000 |  64764058030 | BRINTELLIX 20 MG TAB  (ORIG (TAB)  |     60 |      0 |  99.63
1001 |  00005446119 | CENTRUM SILVER CHEWABLE (TAB)      |     60 |      0 |  99.63
1002 |  00005475756 | CENTRUM  MEN (TAB)                 |     60 |      0 |  99.64
1003 |  53100075003 | REMIFEMIN MENOPAUSE TAB(ORI (TAB)  |     60 |      0 |  99.64
1004 |  00186504031 | NEXIUM 40 MG CAP *DNC* (CAP)       |     60 |      0 |  99.65
1005 |  00430017123 | ENABLEX 15 MG TABLET *DNC* (TAB)   |     60 |      0 |  99.65
1006 |  00002322930 | STRATTERA 40MG*DNC* CAP (CAP)      |     60 |      0 |  99.65
1007 |  00071101668 | LYRICA 150 MG CAPSULE (CAP)        |     60 |      0 |  99.66
1008 |  00185002201 | ORPHENADRINE100MG*DNC* SA T (TAB)  |     60 |      0 |  99.66
1009 |  00781545201 | GUANFACINE HCL ER 2 MG TAB (TAB)   |     60 |      0 |  99.67
1010 |  64980015101 | AMILORIDE HCL 5MG TAB (TAB)        |     58 |      0 |  99.67
1011 |  53746019005 | NAPROXEN 500 MG TABLET (TAB)       |     58 |      0 |  99.67
1012 |  00074455290 | SYNTHROID 50 MCG TAB (TAB)         |     58 |      0 |  99.68
1013 |  16571020310 | DICLOFENAC SOD EC 25 MG TAB (TAB)  |     58 |      0 |  99.68
1014 |  51991018142 | FERROCITE TAB (UD) (TAB)           |     58 |      0 |  99.69
1015 |  00378230201 | PRAZOSIN 2MG CAPSULE (CAP)         |     56 |      0 |  99.69
1016 |  52937000120 | VASCEPA 1 GM CAPSULE (CAP)         |     56 |      0 |  99.69
1017 |  85175900202 | PRORENAL VITAL TABS (TAB)          |     56 |      0 |   99.7
1018 |  66869040490 | LIVALO 4 MG TAB (TAB)              |     56 |      0 |   99.7
1019 |  45802023865 | ALOGL-PIOGLIT 12.5-15 MG(DN (TAB)  |     56 |      0 |   99.7
1020 |  00054011125 | PERINDOPRIL ERBUMINE 4 MG T (TAB)  |     56 |      0 |  99.71
1021 |  65862061890 | QUINAPRIL 10 MG TAB (TAB)          |     56 |      0 |  99.71
1022 |  16729004201 | TACROLIMUS 1 MG CAP (CAP)          |     56 |      0 |  99.72
1023 |  00093739398 | NIACIN ER 750 MG TAB*DNC* (TAB)    |     56 |      0 |  99.72
1024 |  64764017130 | DEXILANT DR 30 MG CAP *DNC* (CAP)  |     56 |      0 |  99.72
1025 |  00591040401 | VERAPAMIL 40 MG TABLET (TAB)       |     56 |      0 |  99.73
1026 |  00074706990 | SYNTHROID 150 MCG TABLET (TAB)     |     56 |      0 |  99.73
1027 |  51672401206 | CLOMIpramine 50 MG CAP (CAP)       |     56 |      0 |  99.74
1028 |  45802032530 | GUAIFENESIN ER 1,200 MG*UD (TAB)   |     56 |      0 |  99.74
1029 |  00093769356 | AMLODIPINE-VALSARTAN 10-320 (TAB)  |     56 |      0 |  99.74
1030 |  00536322408 | CITRUS CALCIUM + D TAB (TAB)       |     56 |      0 |  99.75
1031 |  00536440601 | VITAMIN B-6 25MG TABLET (TAB)      |     56 |      0 |  99.75
1032 |  00093075601 | PIROXICAM 10MG CAP*DNC* (CAP)      |     56 |      0 |  99.75
1033 |  00002323830 | STRATTERA 18MG*DNC* CAP (CAP)      |     56 |      0 |  99.76
1034 |  29033001301 | PIROXICAM 20 MG CAP*DNC* (CAP)     |     56 |      0 |  99.76
1035 |  00143117110 | CAPTOPRIL 12.5 MG TAB (TAB)        |     56 |      0 |  99.77
1036 |  00310028260 | SEROQUEL XR 200 MG  *DNC*TA (TAB)  |     56 |      0 |  99.77
1037 |  25010021515 | EDECRIN 25 MG TABLET (TAB)         |     56 |      0 |  99.77
1038 |  68040061116 | FOSTEUM PLUS CAPS (CAP)            |     56 |      0 |  99.78
1039 |  59746030732 | OLANZAPINE ODT 10MG *DNC* T (TAB)  |     54 |      0 |  99.78
1040 |  58468013001 | RENVELA 800 MG*DNC*TAB (TAB)       |     54 |      0 |  99.79
1041 |  00591570801 | CLINDAMYCIN HCL 150 MG CAPS (CAP)  |     54 |      0 |  99.79
1042 |  30761011210 | L ARGININE 500MG CAP (CAP)         |     50 |      0 |  99.79
1043 |  00093172001 | WARFARIN SOD 10 MG TAB (TAB)       |     48 |      0 |   99.8
1044 |  51224020650 | NALTREXONE 50 MG TABLET (TAB)      |     45 |      0 |   99.8
1045 |  42937070210 | PHENAZOPYRIDINE 200 MG TAB (TAB)   |     43 |      0 |   99.8
1046 |  00093894701 | ACYCLOVIR 800 MG TAB (TAB)         |     42 |      0 |   99.8
1047 |  66993011560 | PROPAFENONE HCL ER 325 MG C (CAP)  |     42 |      0 |  99.81
1048 |  16729004101 | TACROLIMUS 0.5 MG CAPSULE (CAP)    |     42 |      0 |  99.81
1049 |  00527131501 | RIFAMPIN 300 MG CAPSULE (CAP)      |     42 |      0 |  99.81
1050 |  00054019813 | FAMCICLOVIR 500 MG TABLET (TAB)    |     42 |      0 |  99.82
1051 |  00378356899 | ALENDRONATE SOD 35MG(ORIG) (TAB)   |     40 |      0 |  99.82
1052 |  25866005420 | ALEVE 220 MG GELCAP (TAB)          |     40 |      0 |  99.82
1053 |  65862001601 | AMOXICILLIN 250 MG CAP (CAP)       |     36 |      0 |  99.82
1054 |  81506600136 | DIGESTIIVE ADVANTAGE PROBIO (TAB)  |     32 |      0 |  99.83
1055 |  74300000609 | UNISOM SLEEP AID TAB 25MG ( (TAB)  |     32 |      0 |  99.83
1056 |  65162032309 | NIACIN ER 1,000 MG*DNC* TAB (TAB)  |     31 |      0 |  99.83
1057 |  00310028160 | SEROQUEL XR 150 MG TAB (TAB)       |     31 |      0 |  99.83
1058 |  64125013401 | IMIPRAMINE HCL 25 MG TAB (TAB)     |     31 |      0 |  99.83
1059 |  00378802093 | FLUVASTATIN SOD 20MG *DNC*C (CAP)  |     31 |      0 |  99.84
1060 |  30768000348 | MILK THISTLE 240 MG XTRA CA (CAP)  |     31 |      0 |  99.84
1061 |  00074307490 | NIASPAN  ER 500 MG*DNC* TAB (TAB)  |     31 |      0 |  99.84
1062 |  00536311108 | GLUCOSA/CHOND/MSM 750/400/3 (TAB)  |     30 |      0 |  99.84
1063 |  74312005315 | 5-HTP 100 MG CAPSULES (CAP)        |     30 |      0 |  99.85
1064 |  68382053801 | POTASSIUM CITR ER15MEQ*DNC* (TAB)  |     30 |      0 |  99.85
1065 |  67555013590 | HEMAX TAB (TAB)                    |     30 |      0 |  99.85
1066 |  00078060120 | FANAPT 12 MG TABLET (TAB)          |     30 |      0 |  99.85
1067 |  00904001259 | CHLORPHENIRAMINE 4 MG TAB (TAB)    |     30 |      0 |  99.85
1068 |  00378862877 | FENOFIBRATE 67MG CAP (CAP)         |     30 |      0 |  99.86
1069 |  51293080301 | SALSALATE 500 MG TABLET (TAB)      |     30 |      0 |  99.86
1070 |  00088117547 | GAVISCON TAB CHEW (TAB)            |     30 |      0 |  99.86
1071 |  65597011030 | AZOR 5/20 MG TABLET (TAB)          |     30 |      0 |  99.86
1072 |  68546014256 | AZILECT 0.5 MG TABLET (TAB)        |     30 |      0 |  99.86
1073 |  65162030009 | VENLAFAXINE HCL 25 MG TAB (TAB)    |     30 |      0 |  99.87
1074 |  00054054518 | TELMISARTAN-HCTZ 40-12.5(UD (TAB)  |     30 |      0 |  99.87
1075 |  59746011306 | PROCHLORPERAZINE 5 MG TAB (TAB)    |     30 |      0 |  99.87
1076 |  00781555431 | MONTELUKAST 4MG CHEW TAB (TAB)     |     30 |      0 |  99.87
1077 |  00781575631 | AMLOD-VALSA-HCTZ 5-160-12.5 (TAB)  |     30 |      0 |  99.87
1078 |  00093100501 | NAPROXEN-EC 375 MG  *DNC*TA (TAB)  |     30 |      0 |  99.88
1079 |  61958040101 | VIREAD 300MG T (ORIG) (TAB)        |     30 |      0 |  99.88
1080 |  00378505201 | CARB-LEVO 25-100MG OD TAB (TAB)    |     30 |      0 |  99.88
1081 |  51991081701 | PROPRANOLOL ER 60 MG *DNC* (CAP)   |     30 |      0 |  99.88
1082 |  66582031531 | VYTORIN 10-80 MG TAB (TAB)         |     30 |      0 |  99.88
1083 |  00456120230 | LINZESS 290MCG TAB (ORIG) (CAP)    |     30 |      0 |  99.89
1084 |  03076860730 | BIOTIN TABLET 1000 MCG (TAB)       |     30 |      0 |  99.89
1085 |  10370017111 | DARIFENACIN ER 15 MG(DNC) (TAB)    |     30 |      0 |  99.89
1086 |  64764080530 | ROZEREM 8 MG  *DNC*TAB (TAB)       |     30 |      0 |  99.89
1087 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE (CAP)   |     30 |      0 |  99.89
